Column A,Column B,Start Position,End Position
אברהם פריד והחזן ישראל נחמן בדואט כי המצווה הזאת,אברהם פריד,0,1
אברהם פריד והחזן ישראל נחמן בדואט כי המצווה הזאת,ישראל נחמן,3,4
דודי לינקר & זאנוויל וינברגר נפשי חמדה,דודי לינקר,0,1
"זאנוויל ויינברגר בביצוע מרגש ללחן הנוסטלגי – ""נאמן""",זאנוויל ויינברגר,0,1
'תורה בוקס' מארח את חיים ישראל ובני פרידמן - שערי סליחות,חיים ישראל,6,7
ארי גולד  ימים טובים,ארי גולד,0,1
הזמר שרולי גרין במחרוזת אנרגיה בחתונה,שרולי גרין,1,2
יהודה פרוינדליך - יש הכל,יהודה פרוינדליך,0,1
אליהו חייט & אריה קונסטלר - אותו חלום,אליהו חייט,0,1
אליהו חייט & אריה קונסטלר - אותו חלום,אריה קונסטלר,3,4
חיים ישראל - נער המדבר,חיים ישראל,0,1
עוזי בודנר בסינגל חדש ''כי אתה עמדי'',עוזי בודנר,0,1
אתה בחרתנו בנצי קלצקין ומקהלת ידידים,בנצי קלצקין,2,3
ארי היל ומוטי ויזל במחרוזת סוחפת,ארי היל,0,1
אלי הרצליך בביצוע מיוחד ואנרגטי ללהיט המנגן,אלי הרצליך,0,1
עדי רן חוזר עם סינגל חדש הגואל המשיח,עדי רן,0,1
תקציר האלבום החדש של ברוך לוין - פדותך,ברוך לוין,4,5
יואלי דוידוביץ & יענקי ברוין בניחוח עתיק ''אל תראוני'',יואלי דוידוביץ,0,1
יואלי דוידוביץ & יענקי ברוין בניחוח עתיק ''אל תראוני'',יענקי ברוין,3,4
אוהד מושקוביץ במחרוזת שירי חופה,אוהד מושקוביץ,0,1
אברהם פריד ומשפחתו (פרידמן) משמחים ושרים בסיום הש''ס,אברהם פריד,0,1
זה הקטן שמילי אונגר וברוך לוין,שמילי אונגר,2,3
הלל מאיר וירוחם גולד מחדשים את נשמה של גלעד פוטולסקי,הלל מאיר,0,1
הלל מאיר וירוחם גולד מחדשים את נשמה של גלעד פוטולסקי,גלעד פוטולסקי,8,9
סט ווקאלי יונתן שטרן,יונתן שטרן,2,3
מקהלת 'פרחי ירושלים' מגישה שיר חדש ומרגש בשם ''משמחה ליגון'',פרחי ירושלים,2,3
תפילת הלל מוזיקאלית עם יצחק מאיר,יצחק מאיר,4,5
22 משה פלד – מקום לטעויות,משה פלד,1,2
נפתלי קמפה בהופעה - שפכי כמים,נפתלי קמפה,0,1
מיילך קאהן מבצע לראשונה את 'יומם',מיילך קאהן,0,1
מיכה גמרמן בשיר חדש ''בעד הנצחי'',מיכה גמרמן,0,1
שמחה ליינר מקפיץ מצווה גדולה להיות בשמחה,שמחה ליינר,0,1
פיני איינהורן מוציא אלבום שניה ''במסתרים'' - דוגמה,פיני איינהורן,0,1
יוסי טויטו במחרוזת מזרחית מקפיצה,יוסי טויטו,0,1
עמנואל שולמן בסינגל חדש ''יומם וליל'',עמנואל שולמן,0,1
מאיר בן דרור & יוחנן בלייך 'קול דמי',מאיר בן דרור,0,2
13 זה לזה - יעקב רוטבלט ומקהלת ידידים,יעקב רוטבלט,4,5
עד מתי קובי גרינבוים,קובי גרינבוים,2,3
דוד בן ארזה ואביאל סולטן בסינגל חדש ''שירה עמי'',דוד בן ארזה,0,2
אריאל רייכל בסינגל חדש ממודה אני עד נותן התורה,אריאל רייכל,0,1
יואלי קליין ואברימי מושקוביץ בדואט מרגש – 'ראטעווע',יואלי קליין,0,1
להקת מזמור שיר עם 'מלך רחמן' של שלמה קרליבך,שלמה קרליבך,9,10
מרדכי שפירא משחרר היום ''אית'' מהאלבום שבדרך,מרדכי שפירא,0,1
איצי וולדנר  אימתי,איצי וולדנר,0,1
סינגל החדש של שמחה פרידמן נשמה,שמחה פרידמן,3,4
שלום ברנהולץ בסינגל חדש - הזמן של השמחה,שלום ברנהולץ,0,1
אבי צליח  - הבבא סאלי,אבי צליח,0,1
שמחה ליינר בליווי מקהלת זמירות ופרחי שיר ושבח - גם כי אלך,שמחה ליינר,0,1
דוד בן ארזה בסינגל חדש מרים ומרגש ''יורד ועולה'',דוד בן ארזה,0,2
חיים אלטמן מגיש חוזרים לבתי הכנסת עם שיר חדש ומשפע,חיים אלטמן,0,1
רזיאל חי בסינגל כורדי הלילה חתונה,רזיאל חי,0,1
דודי קנופלר בסינגל חדש ומקפיץ – כי בשמחה,דודי קנופלר,0,1
יצחק פנחסי - פיש פיש,יצחק פנחסי,0,1
נח פלאי - התחזקות,נח פלאי,0,1
רמיקס חדש לשירו של יואלי דיקמן - חיבור חזק,יואלי דיקמן,4,5
יהודה מור מארח את שלמה אשר - יודו לה' חסדו (רמיקס),יהודה מור,0,1
זלמן שניצלר מארח את מוטי רוזנפלד למחרוזת ריקודים אנרגטית,מוטי רוזנפלד,4,5
עמירן דביר & ישי לפידות בסינגל חדש ''גאולה'',עמירן דביר,0,1
עמירן דביר & ישי לפידות בסינגל חדש ''גאולה'',ישי לפידות,3,4
אברהם מרדכי שוורץ ודובי מייזלס במחרוזת חופה מרגשת (כחצי שעה),אברהם מרדכי שוורץ,0,2
זהר השבת ווקאלי אברימי רוט,אברימי רוט,3,4
"יואלי קליין, שייע גרוס ו'מלכות' מגישים בארדיטשוב'ער תקיעות ר",יואלי קליין,0,1
מרדכי בן דוד שימח את הרב קלמן גולדשמידט,מרדכי בן דוד,0,2
אהרן רזאל - זה העסק שלנו - לעסוק בדברי תורה,אהרן רזאל,0,1
ליפא שמעלצר עם בנשמעון,ליפא שמעלצר,0,1
אודי דוידי - ישמח חתני,אודי דוידי,0,1
אבי מן ו'שיר ושבח' בסינגל חדש לקראת שבועות ''כד יתבון'',אבי מן,0,1
שרולי ברונכר מארח את דוד אשר בסינגל חדש ''אהבתי'',שרולי ברונכר,0,1
שרולי ברונכר מארח את דוד אשר בסינגל חדש ''אהבתי'',דוד אשר,4,5
"ברוך לוין, שמחה ליינר וילד הפלא ריגשו בחופה",ברוך לוין,0,1
"ברוך לוין, שמחה ליינר וילד הפלא ריגשו בחופה",שמחה ליינר,3,4
יוני ולביא גנוט & אריק סיני - אולי ירחם,אריק סיני,4,5
נתן גושן - אשרי יושבי ביתך(MP3 128K),נתן גושן,0,1
חיים ישראל משחרר לקראת צאת אלבומו ה־21 סינגל נוסף ''הלב יודע'',חיים ישראל,0,1
מנדי ווארש מגיש ראש השנה אומן,מנדי ווארש,0,1
נפתלי קמפה ויוצרי אלבומו החדש ''כמלאך' בתוכנית מוצ''ש חי מיוחדת,נפתלי קמפה,0,1
אהבתי שרולי ברונכר ודוד אשר,שרולי ברונכר,1,2
יוני שלמה ועמי כהן ותזמורתו מגישים את ניגון קובליץ,יוני שלמה,0,1
ילד הפלא אברהם חיים גרין ומקהלת 'שירה' – נשמה,אברהם חיים גרין,2,4
נתנאל ישראל (& שרולי ברונכר) - בונה ירושלים,נתנאל ישראל,0,1
נתנאל ישראל (& שרולי ברונכר) - בונה ירושלים,שרולי ברונכר,4,5
חיים דוד ברסון - אלבום חדש,חיים דוד,0,1
"הזמר מדרום אמריקה, ידידיה חייט שר ממך נבקש",ידידיה חייט,4,5
"אייזיק האניג עם היצירה 'משכיל לדוד', עם ילד הפלא ארי רייך ויענקי רובין",אייזיק האניג,0,1
"אייזיק האניג עם היצירה 'משכיל לדוד', עם ילד הפלא ארי רייך ויענקי רובין",ארי רייך,12,13
ישראל סוסנה ודי ג'יי יהודה מור מכניסים אתכם לאווירת חודש אדר,ישראל סוסנה,0,1
ישראל סוסנה ודי ג'יי יהודה מור מכניסים אתכם לאווירת חודש אדר,יהודה מור,4,5
יעקב שוואקי & להקת יידיש - לא יעבוד 2.0,יעקב שוואקי,0,1
שמחה ליינר ואלף בני נוער שרים 'אחדות',שמחה ליינר,0,1
אברהם פריד נשנק מהתרגשות בשיר אבא,אברהם פריד,0,1
נהוראי אריאלי בסינגל פופ חדשני - דף חדש,נהוראי אריאלי,0,1
ארי רייך מספק הצצה לאלבומו החדש,ארי רייך,0,1
ארי היל תזמורת פייער ומקהלת 'נשמה' במחרוזת ריקודים סוחפת,ארי היל,0,1
אבי פרץ סלסל בחופה עם השבעתי אתכם,אבי פרץ,0,1
מכניסי רחמים - יצחק מאיר,יצחק מאיר,3,4
אלי הרצליך במחרוזת מרגשת,אלי הרצליך,0,1
דודי קנופלר תפילת חתן,דודי קנופלר,0,1
איצי וולדנר - אימתי,איצי וולדנר,0,1
אירוע השקת אלבומו החדש של פיני איינהורן,פיני איינהורן,5,6
- שלמה כץ וניסים בלאק - חיות הנוהמות - מקורי,שלמה כץ,1,2
שלום לעמר בקאבר עוצמתי לשיר ''עטלף עיוור'' של חנן בן ארי,חנן בן ארי,10,12
אחת שאלתי  דרשו נפתלי קמפה,נפתלי קמפה,4,5
מיכאל שניצלר ויוסי פריד מודים ''טוב להודות'',מיכאל שניצלר,0,1
אהרן דויטש עם שיר של תקווה - נגן עוד שיר,אהרן דויטש,0,1
רב'ה רב'ה רב'ה בעיירה המושלגת 'דינוב',דינוב,6,6
רולי דיקמן עם הלהיט החדש  'דעת תורה',רולי דיקמן,0,1
אלי מרקוס ובני פרידמן על במה אחת,אלי מרקוס,0,1
אלעד שער - מחרוזת תימנית נוסטלגית,אלעד שער,0,1
יואל ראטה בשיר חדש ''א גוטע עצה'',יואל ראטה,0,1
עמירן דביר לרגל בר המצווה ברכת האב,עמירן דביר,0,1
"שלומי גרטנר, יידל ורדיגר, נמואל הרוש ואלי הרצליך בהופעה בצפת",שלומי גרטנר,0,1
"שלומי גרטנר, יידל ורדיגר, נמואל הרוש ואלי הרצליך בהופעה בצפת",יידל ורדיגר,3,4
"שלומי גרטנר, יידל ורדיגר, נמואל הרוש ואלי הרצליך בהופעה בצפת",נמואל הרוש,6,7
עמירן דביר מארח את חיים שלמה מאיעס – וחסד ה׳,עמירן דביר,0,1
נח פלאי בסינגל חדש שכתב והלחין בעצמו ''ילד אהוב'',נח פלאי,0,1
נמואל הרוש בסינגל הראשון מהאלבום השני בשם ''רק אתה'',נמואל הרוש,0,1
חידוש וקידוש שרולי ליפשיץ בסינגל חדש בואו נעשה קידוש,שרולי ליפשיץ,2,3
63B20000 משה פרץ עם יובל טייב בהופעה חיה בביצוע נדיר תפילה לי,משה פרץ,1,2
63B20000 משה פרץ עם יובל טייב בהופעה חיה בביצוע נדיר תפילה לי,יובל טייב,4,5
קובי ברומר בביצוע ווקאלי ומרגש לעוסק בתורה,קובי ברומר,0,1
שמחת החיים 8 - דוגמה,שמחת החיים,0,1
אברהם פריד ויוסי גרין בדואט מהבית ויושע השם,אברהם פריד,0,1
להקת חסידיזיץ - שיר הפרטיזנים,להקת חסידיזיץ,0,1
לייזר ברוק מבצע את היצירה של שלמה קרליבך אדיר הוא,שלמה קרליבך,6,7
"קובי גרינבוים & יהודה גלילי - מחרוזת מה אהבתי, הצמח צדק, ליבי, הטוב, צמאה",קובי גרינבוים,0,1
הלהיט החדש של מיילך קאהן - ליהודים,מיילך קאהן,3,4
הזמר אבי פרץ ותזמורת פריילך עם מחרוזת מזרחית,אבי פרץ,1,2
09 ניגון הקפות - יוני שלמה,יוני שלמה,4,5
כוכב הזמר החסידי עמיחי שפיגלר מקפיץ 'שבחי ירושלים',עמיחי שפיגלר,3,4
בני פרידמן ואוהד מושקוביץ ריגשו ביקב 'תניא-אדרבה',בני פרידמן,0,1
09 דודי קנופלר מרגש בקומזיץ סוכות מיוחד במינו,דודי קנופלר,1,2
01 - פתיחה האסק 22,האסק,3,3
רפאל בן הכוכב הצרפתי בסינגל חדש אהללה,רפאל בן,0,1
שלום ברנהולץ משחרר סינגל חדש לקראת האלבום ''אבל באמת'',שלום ברנהולץ,0,1
גרשי אורי בקאבר לבערי וועבר ''אבינו'',גרשי אורי,0,1
הראל טל - אנה אלך,הראל טל,0,1
נהוראי אריאלי בסינגל חדש שכולו אהבת חינם ''תלוי בנו'',נהוראי אריאלי,0,1
יוסי גרין מוטי ויזל בני לאופר ומקהלת מלכות ''מתנה טובה!'',יוסי גרין,0,1
יוסי גרין מוטי ויזל בני לאופר ומקהלת מלכות ''מתנה טובה!'',מוטי ויזל,2,3
יוסי גרין מוטי ויזל בני לאופר ומקהלת מלכות ''מתנה טובה!'',בני לאופר,4,5
